ROW,TAXON_NAME,TAXA_COARSE,NOTE
13881,Paracalanus,Copepod_small,
13882,Paracalanus,Copepod_small,
13883,Paracalanus,Copepod_small,
13976,Paracalanus,Copepod_small,
13977,Paracalanus,Copepod_small,
14074,Paracalanus,Copepod_small,
14075,Paracalanus,Copepod_small,
14076,Paracalanus,Copepod_small,
14557,Paracalanus,Copepod_small,
14558,Paracalanus,Copepod_small,
14711,Paracalanus,Copepod_small,
14712,Paracalanus,Copepod_small,
14794,Paracalanus,Copepod_small,
14795,Paracalanus,Copepod_small,
14881,Paracalanus,Copepod_small,
14882,Paracalanus,Copepod_small,
14883,Paracalanus,Copepod_small,
14884,Paracalanus,Copepod_small,
14975,Paracalanus,Copepod_small,
14976,Paracalanus,Copepod_small,
14977,Paracalanus,Copepod_small,
14978,Paracalanus,Copepod_small,
14979,Paracalanus,Copepod_small,
15049,Paracalanus,Copepod_small,
15050,Paracalanus,Copepod_small,
15051,Paracalanus,Copepod_small,
15052,Paracalanus,Copepod_small,
15053,Paracalanus,Copepod_small,
15054,Paracalanus,Copepod_small,
15133,Paracalanus,Copepod_small,
15134,Paracalanus,Copepod_small,
15135,Paracalanus,Copepod_small,
15136,Paracalanus,Copepod_small,
15137,Paracalanus,Copepod_small,
15138,Paracalanus,Copepod_small,
15232,Paracalanus,Copepod_small,
15233,Paracalanus,Copepod_small,
15234,Paracalanus,Copepod_small,
15235,Paracalanus,Copepod_small,
15236,Paracalanus,Copepod_small,
15237,Paracalanus,Copepod_small,
15328,Paracalanus,Copepod_small,
15329,Paracalanus,Copepod_small,
15330,Paracalanus,Copepod_small,
15331,Paracalanus,Copepod_small,
15426,Paracalanus,Copepod_small,
15427,Paracalanus,Copepod_small,
15428,Paracalanus,Copepod_small,
15429,Paracalanus,Copepod_small,
15430,Paracalanus,Copepod_small,
15431,Paracalanus,Copepod_small,
15631,Paracalanus,Copepod_small,
15632,Paracalanus,Copepod_small,
15746,Paracalanus,Copepod_small,
15747,Paracalanus,Copepod_small,
15748,Paracalanus,Copepod_small,
15839,Paracalanus,Copepod_small,
15984,Paracalanus,Copepod_small,
15985,Paracalanus,Copepod_small,
17744,Paracalanus,Copepod_small,
17914,Paracalanus,Copepod_small,
17915,Paracalanus,Copepod_small,
18095,Paracalanus,Copepod_small,
18271,Paracalanus,Copepod_small,
18644,Paracalanus,Copepod_small,
18977,Paracalanus,Copepod_small,
18978,Paracalanus,Copepod_small,
19059,Paracalanus,Copepod_small,
20850,Paracalanus,Copepod_small,
20851,Paracalanus,Copepod_small,
21031,Paracalanus,Copepod_small,
21032,Paracalanus,Copepod_small,
21033,Paracalanus,Copepod_small,
21034,Paracalanus,Copepod_small,
21035,Paracalanus,Copepod_small,
21036,Paracalanus,Copepod_small,
21127,Paracalanus,Copepod_small,
21128,Paracalanus,Copepod_small,
21129,Paracalanus,Copepod_small,
21130,Paracalanus,Copepod_small,
21131,Paracalanus,Copepod_small,
21132,Paracalanus,Copepod_small,
21221,Paracalanus,Copepod_small,
21222,Paracalanus,Copepod_small,
21223,Paracalanus,Copepod_small,
21224,Paracalanus,Copepod_small,
21225,Paracalanus,Copepod_small,
21323,Paracalanus,Copepod_small,
21324,Paracalanus,Copepod_small,
21325,Paracalanus,Copepod_small,
21326,Paracalanus,Copepod_small,
21327,Paracalanus,Copepod_small,
21409,Paracalanus,Copepod_small,
21410,Paracalanus,Copepod_small,
21411,Paracalanus,Copepod_small,
21412,Paracalanus,Copepod_small,
21413,Paracalanus,Copepod_small,
21414,Paracalanus,Copepod_small,
21415,Paracalanus,Copepod_small,
21506,Paracalanus,Copepod_small,
21507,Paracalanus,Copepod_small,
21508,Paracalanus,Copepod_small,
21509,Paracalanus,Copepod_small,
21588,Paracalanus,Copepod_small,
21589,Paracalanus,Copepod_small,
21590,Paracalanus,Copepod_small,
21591,Paracalanus,Copepod_small,
21592,Paracalanus,Copepod_small,
21674,Paracalanus,Copepod_small,
21675,Paracalanus,Copepod_small,
21676,Paracalanus,Copepod_small,
21677,Paracalanus,Copepod_small,
21678,Paracalanus,Copepod_small,
21762,Paracalanus,Copepod_small,
21763,Paracalanus,Copepod_small,
21764,Paracalanus,Copepod_small,
21765,Paracalanus,Copepod_small,
21766,Paracalanus,Copepod_small,
21826,Paracalanus,Copepod_small,
21827,Paracalanus,Copepod_small,
21828,Paracalanus,Copepod_small,
21829,Paracalanus,Copepod_small,
21830,Paracalanus,Copepod_small,
21897,Paracalanus,Copepod_small,
21898,Paracalanus,Copepod_small,
21899,Paracalanus,Copepod_small,
21900,Paracalanus,Copepod_small,
21901,Paracalanus,Copepod_small,
21975,Paracalanus,Copepod_small,
21976,Paracalanus,Copepod_small,
21977,Paracalanus,Copepod_small,
21978,Paracalanus,Copepod_small,
21979,Paracalanus,Copepod_small,
21980,Paracalanus,Copepod_small,
22075,Paracalanus,Copepod_small,
22076,Paracalanus,Copepod_small,
22077,Paracalanus,Copepod_small,
22078,Paracalanus,Copepod_small,
22079,Paracalanus,Copepod_small,
22080,Paracalanus,Copepod_small,
22188,Paracalanus,Copepod_small,
22189,Paracalanus,Copepod_small,
22190,Paracalanus,Copepod_small,
22191,Paracalanus,Copepod_small,
22192,Paracalanus,Copepod_small,
22193,Paracalanus,Copepod_small,
22274,Paracalanus,Copepod_small,
22275,Paracalanus,Copepod_small,
22276,Paracalanus,Copepod_small,
22277,Paracalanus,Copepod_small,
22278,Paracalanus,Copepod_small,
22279,Paracalanus,Copepod_small,
22280,Paracalanus,Copepod_small,
22354,Paracalanus,Copepod_small,
22355,Paracalanus,Copepod_small,
22356,Paracalanus,Copepod_small,
22357,Paracalanus,Copepod_small,
22358,Paracalanus,Copepod_small,
22359,Paracalanus,Copepod_small,
22446,Paracalanus,Copepod_small,
22447,Paracalanus,Copepod_small,
22448,Paracalanus,Copepod_small,
22449,Paracalanus,Copepod_small,
22450,Paracalanus,Copepod_small,
22534,Paracalanus,Copepod_small,
22535,Paracalanus,Copepod_small,
22536,Paracalanus,Copepod_small,
22537,Paracalanus,Copepod_small,
22538,Paracalanus,Copepod_small,
22610,Paracalanus,Copepod_small,
22611,Paracalanus,Copepod_small,
22612,Paracalanus,Copepod_small,
22613,Paracalanus,Copepod_small,
22614,Paracalanus,Copepod_small,
22701,Paracalanus,Copepod_small,
22702,Paracalanus,Copepod_small,
22703,Paracalanus,Copepod_small,
22704,Paracalanus,Copepod_small,
22823,Paracalanus,Copepod_small,
22824,Paracalanus,Copepod_small,
22825,Paracalanus,Copepod_small,
22826,Paracalanus,Copepod_small,
22827,Paracalanus,Copepod_small,
22828,Paracalanus,Copepod_small,
22905,Paracalanus,Copepod_small,
22906,Paracalanus,Copepod_small,
22907,Paracalanus,Copepod_small,
22908,Paracalanus,Copepod_small,
22909,Paracalanus,Copepod_small,
50,Paraeuchaeta elongata,Copepod_large,
299,Paraeuchaeta elongata,Copepod_large,
300,Paraeuchaeta elongata,Copepod_large,
301,Paraeuchaeta elongata,Copepod_large,
369,Paraeuchaeta elongata,Copepod_large,
370,Paraeuchaeta elongata,Copepod_large,
427,Paraeuchaeta elongata,Copepod_large,
485,Paraeuchaeta elongata,Copepod_large,
542,Paraeuchaeta elongata,Copepod_large,
543,Paraeuchaeta elongata,Copepod_large,
544,Paraeuchaeta elongata,Copepod_large,
775,Paraeuchaeta elongata,Copepod_large,
776,Paraeuchaeta elongata,Copepod_large,
777,Paraeuchaeta elongata,Copepod_large,
832,Paraeuchaeta elongata,Copepod_large,
833,Paraeuchaeta elongata,Copepod_large,
834,Paraeuchaeta elongata,Copepod_large,
893,Paraeuchaeta elongata,Copepod_large,
1026,Paraeuchaeta elongata,Copepod_large,
1027,Paraeuchaeta elongata,Copepod_large,
1028,Paraeuchaeta elongata,Copepod_large,
1029,Paraeuchaeta elongata,Copepod_large,
1105,Paraeuchaeta elongata,Copepod_large,
1106,Paraeuchaeta elongata,Copepod_large,
1107,Paraeuchaeta elongata,Copepod_large,
1108,Paraeuchaeta elongata,Copepod_large,
1179,Paraeuchaeta elongata,Copepod_large,
1180,Paraeuchaeta elongata,Copepod_large,
1181,Paraeuchaeta elongata,Copepod_large,
1241,Paraeuchaeta elongata,Copepod_large,
1242,Paraeuchaeta elongata,Copepod_large,
1309,Paraeuchaeta elongata,Copepod_large,
1310,Paraeuchaeta elongata,Copepod_large,
1311,Paraeuchaeta elongata,Copepod_large,
1312,Paraeuchaeta elongata,Copepod_large,
1313,Paraeuchaeta elongata,Copepod_large,
1375,Paraeuchaeta elongata,Copepod_large,
1376,Paraeuchaeta elongata,Copepod_large,
1558,Paraeuchaeta elongata,Copepod_large,
1559,Paraeuchaeta elongata,Copepod_large,
1560,Paraeuchaeta elongata,Copepod_large,
1561,Paraeuchaeta elongata,Copepod_large,
1562,Paraeuchaeta elongata,Copepod_large,
1633,Paraeuchaeta elongata,Copepod_large,
1634,Paraeuchaeta elongata,Copepod_large,
1635,Paraeuchaeta elongata,Copepod_large,
1636,Paraeuchaeta elongata,Copepod_large,
1699,Paraeuchaeta elongata,Copepod_large,
1700,Paraeuchaeta elongata,Copepod_large,
1763,Paraeuchaeta elongata,Copepod_large,
1764,Paraeuchaeta elongata,Copepod_large,
1765,Paraeuchaeta elongata,Copepod_large,
1850,Paraeuchaeta elongata,Copepod_large,
1851,Paraeuchaeta elongata,Copepod_large,
1852,Paraeuchaeta elongata,Copepod_large,
1853,Paraeuchaeta elongata,Copepod_large,
1854,Paraeuchaeta elongata,Copepod_large,
1936,Paraeuchaeta elongata,Copepod_large,
1937,Paraeuchaeta elongata,Copepod_large,
1938,Paraeuchaeta elongata,Copepod_large,
1939,Paraeuchaeta elongata,Copepod_large,
1940,Paraeuchaeta elongata,Copepod_large,
2010,Paraeuchaeta elongata,Copepod_large,
2011,Paraeuchaeta elongata,Copepod_large,
2012,Paraeuchaeta elongata,Copepod_large,
2013,Paraeuchaeta elongata,Copepod_large,
2084,Paraeuchaeta elongata,Copepod_large,
2085,Paraeuchaeta elongata,Copepod_large,
2086,Paraeuchaeta elongata,Copepod_large,
2164,Paraeuchaeta elongata,Copepod_large,
2165,Paraeuchaeta elongata,Copepod_large,
2166,Paraeuchaeta elongata,Copepod_large,
2167,Paraeuchaeta elongata,Copepod_large,
2168,Paraeuchaeta elongata,Copepod_large,
2169,Paraeuchaeta elongata,Copepod_large,
2237,Paraeuchaeta elongata,Copepod_large,
2238,Paraeuchaeta elongata,Copepod_large,
2239,Paraeuchaeta elongata,Copepod_large,
2240,Paraeuchaeta elongata,Copepod_large,
2241,Paraeuchaeta elongata,Copepod_large,
2312,Paraeuchaeta elongata,Copepod_large,
2313,Paraeuchaeta elongata,Copepod_large,
2314,Paraeuchaeta elongata,Copepod_large,
2315,Paraeuchaeta elongata,Copepod_large,
2381,Paraeuchaeta elongata,Copepod_large,
2382,Paraeuchaeta elongata,Copepod_large,
2383,Paraeuchaeta elongata,Copepod_large,
2459,Paraeuchaeta elongata,Copepod_large,
2460,Paraeuchaeta elongata,Copepod_large,
2461,Paraeuchaeta elongata,Copepod_large,
2462,Paraeuchaeta elongata,Copepod_large,
2463,Paraeuchaeta elongata,Copepod_large,
2464,Paraeuchaeta elongata,Copepod_large,
2537,Paraeuchaeta elongata,Copepod_large,
2538,Paraeuchaeta elongata,Copepod_large,
2539,Paraeuchaeta elongata,Copepod_large,
2540,Paraeuchaeta elongata,Copepod_large,
2541,Paraeuchaeta elongata,Copepod_large,
2610,Paraeuchaeta elongata,Copepod_large,
2611,Paraeuchaeta elongata,Copepod_large,
2612,Paraeuchaeta elongata,Copepod_large,
2613,Paraeuchaeta elongata,Copepod_large,
2677,Paraeuchaeta elongata,Copepod_large,
2678,Paraeuchaeta elongata,Copepod_large,
2679,Paraeuchaeta elongata,Copepod_large,
2680,Paraeuchaeta elongata,Copepod_large,
2749,Paraeuchaeta elongata,Copepod_large,
2750,Paraeuchaeta elongata,Copepod_large,
2751,Paraeuchaeta elongata,Copepod_large,
2752,Paraeuchaeta elongata,Copepod_large,
2753,Paraeuchaeta elongata,Copepod_large,
2754,Paraeuchaeta elongata,Copepod_large,
2828,Paraeuchaeta elongata,Copepod_large,
2829,Paraeuchaeta elongata,Copepod_large,
2830,Paraeuchaeta elongata,Copepod_large,
2831,Paraeuchaeta elongata,Copepod_large,
2832,Paraeuchaeta elongata,Copepod_large,
2833,Paraeuchaeta elongata,Copepod_large,
2901,Paraeuchaeta elongata,Copepod_large,
2902,Paraeuchaeta elongata,Copepod_large,
2903,Paraeuchaeta elongata,Copepod_large,
2904,Paraeuchaeta elongata,Copepod_large,
2905,Paraeuchaeta elongata,Copepod_large,
2973,Paraeuchaeta elongata,Copepod_large,
2974,Paraeuchaeta elongata,Copepod_large,
2975,Paraeuchaeta elongata,Copepod_large,
2976,Paraeuchaeta elongata,Copepod_large,
2977,Paraeuchaeta elongata,Copepod_large,
3032,Paraeuchaeta elongata,Copepod_large,
3033,Paraeuchaeta elongata,Copepod_large,
3034,Paraeuchaeta elongata,Copepod_large,
3091,Paraeuchaeta elongata,Copepod_large,
3092,Paraeuchaeta elongata,Copepod_large,
3093,Paraeuchaeta elongata,Copepod_large,
3140,Paraeuchaeta elongata,Copepod_large,
3141,Paraeuchaeta elongata,Copepod_large,
3142,Paraeuchaeta elongata,Copepod_large,
3192,Paraeuchaeta elongata,Copepod_large,
3193,Paraeuchaeta elongata,Copepod_large,
3253,Paraeuchaeta elongata,Copepod_large,
3293,Paraeuchaeta elongata,Copepod_large,
3294,Paraeuchaeta elongata,Copepod_large,
3295,Paraeuchaeta elongata,Copepod_large,
3363,Paraeuchaeta elongata,Copepod_large,
3364,Paraeuchaeta elongata,Copepod_large,
3422,Paraeuchaeta elongata,Copepod_large,
3423,Paraeuchaeta elongata,Copepod_large,
3523,Paraeuchaeta elongata,Copepod_large,
3579,Paraeuchaeta elongata,Copepod_large,
3580,Paraeuchaeta elongata,Copepod_large,
3653,Paraeuchaeta elongata,Copepod_large,
3654,Paraeuchaeta elongata,Copepod_large,
3655,Paraeuchaeta elongata,Copepod_large,
3656,Paraeuchaeta elongata,Copepod_large,
3727,Paraeuchaeta elongata,Copepod_large,
3728,Paraeuchaeta elongata,Copepod_large,
3801,Paraeuchaeta elongata,Copepod_large,
3867,Paraeuchaeta elongata,Copepod_large,
3936,Paraeuchaeta elongata,Copepod_large,
3937,Paraeuchaeta elongata,Copepod_large,
3938,Paraeuchaeta elongata,Copepod_large,
3939,Paraeuchaeta elongata,Copepod_large,
3940,Paraeuchaeta elongata,Copepod_large,
3941,Paraeuchaeta elongata,Copepod_large,
4007,Paraeuchaeta elongata,Copepod_large,
4008,Paraeuchaeta elongata,Copepod_large,
4009,Paraeuchaeta elongata,Copepod_large,
4079,Paraeuchaeta elongata,Copepod_large,
4140,Paraeuchaeta elongata,Copepod_large,
4266,Paraeuchaeta elongata,Copepod_large,
4267,Paraeuchaeta elongata,Copepod_large,
4268,Paraeuchaeta elongata,Copepod_large,
4269,Paraeuchaeta elongata,Copepod_large,
4270,Paraeuchaeta elongata,Copepod_large,
4350,Paraeuchaeta elongata,Copepod_large,
4351,Paraeuchaeta elongata,Copepod_large,
4352,Paraeuchaeta elongata,Copepod_large,
4353,Paraeuchaeta elongata,Copepod_large,
4354,Paraeuchaeta elongata,Copepod_large,
4355,Paraeuchaeta elongata,Copepod_large,
4439,Paraeuchaeta elongata,Copepod_large,
4440,Paraeuchaeta elongata,Copepod_large,
4441,Paraeuchaeta elongata,Copepod_large,
4442,Paraeuchaeta elongata,Copepod_large,
4443,Paraeuchaeta elongata,Copepod_large,
4444,Paraeuchaeta elongata,Copepod_large,
4514,Paraeuchaeta elongata,Copepod_large,
4515,Paraeuchaeta elongata,Copepod_large,
4516,Paraeuchaeta elongata,Copepod_large,
4517,Paraeuchaeta elongata,Copepod_large,
4518,Paraeuchaeta elongata,Copepod_large,
4519,Paraeuchaeta elongata,Copepod_large,
4590,Paraeuchaeta elongata,Copepod_large,
4591,Paraeuchaeta elongata,Copepod_large,
4592,Paraeuchaeta elongata,Copepod_large,
4593,Paraeuchaeta elongata,Copepod_large,
4594,Paraeuchaeta elongata,Copepod_large,
4595,Paraeuchaeta elongata,Copepod_large,
4663,Paraeuchaeta elongata,Copepod_large,
4664,Paraeuchaeta elongata,Copepod_large,
4665,Paraeuchaeta elongata,Copepod_large,
4666,Paraeuchaeta elongata,Copepod_large,
4667,Paraeuchaeta elongata,Copepod_large,
4668,Paraeuchaeta elongata,Copepod_large,
4739,Paraeuchaeta elongata,Copepod_large,
4740,Paraeuchaeta elongata,Copepod_large,
4741,Paraeuchaeta elongata,Copepod_large,
4742,Paraeuchaeta elongata,Copepod_large,
4743,Paraeuchaeta elongata,Copepod_large,
4812,Paraeuchaeta elongata,Copepod_large,
4813,Paraeuchaeta elongata,Copepod_large,
4814,Paraeuchaeta elongata,Copepod_large,
4815,Paraeuchaeta elongata,Copepod_large,
4816,Paraeuchaeta elongata,Copepod_large,
5070,Paraeuchaeta elongata,Copepod_large,
5150,Paraeuchaeta elongata,Copepod_large,
5642,Paraeuchaeta elongata,Copepod_large,
6152,Paraeuchaeta elongata,Copepod_large,
6153,Paraeuchaeta elongata,Copepod_large,
6237,Paraeuchaeta elongata,Copepod_large,
6238,Paraeuchaeta elongata,Copepod_large,
6334,Paraeuchaeta elongata,Copepod_large,
6335,Paraeuchaeta elongata,Copepod_large,
6336,Paraeuchaeta elongata,Copepod_large,
6425,Paraeuchaeta elongata,Copepod_large,
6426,Paraeuchaeta elongata,Copepod_large,
6722,Paraeuchaeta elongata,Copepod_large,
6723,Paraeuchaeta elongata,Copepod_large,
6986,Paraeuchaeta elongata,Copepod_large,
6987,Paraeuchaeta elongata,Copepod_large,
7074,Paraeuchaeta elongata,Copepod_large,
7075,Paraeuchaeta elongata,Copepod_large,
7076,Paraeuchaeta elongata,Copepod_large,
7077,Paraeuchaeta elongata,Copepod_large,
7078,Paraeuchaeta elongata,Copepod_large,
7079,Paraeuchaeta elongata,Copepod_large,
7143,Paraeuchaeta elongata,Copepod_large,
7206,Paraeuchaeta elongata,Copepod_large,
7207,Paraeuchaeta elongata,Copepod_large,
7257,Paraeuchaeta elongata,Copepod_large,
7375,Paraeuchaeta elongata,Copepod_large,
7376,Paraeuchaeta elongata,Copepod_large,
7377,Paraeuchaeta elongata,Copepod_large,
7378,Paraeuchaeta elongata,Copepod_large,
7379,Paraeuchaeta elongata,Copepod_large,
7452,Paraeuchaeta elongata,Copepod_large,
7453,Paraeuchaeta elongata,Copepod_large,
7454,Paraeuchaeta elongata,Copepod_large,
7455,Paraeuchaeta elongata,Copepod_large,
7456,Paraeuchaeta elongata,Copepod_large,
7457,Paraeuchaeta elongata,Copepod_large,
7524,Paraeuchaeta elongata,Copepod_large,
7525,Paraeuchaeta elongata,Copepod_large,
7526,Paraeuchaeta elongata,Copepod_large,
7527,Paraeuchaeta elongata,Copepod_large,
7597,Paraeuchaeta elongata,Copepod_large,
7598,Paraeuchaeta elongata,Copepod_large,
7661,Paraeuchaeta elongata,Copepod_large,
7662,Paraeuchaeta elongata,Copepod_large,
7725,Paraeuchaeta elongata,Copepod_large,
7726,Paraeuchaeta elongata,Copepod_large,
7727,Paraeuchaeta elongata,Copepod_large,
7728,Paraeuchaeta elongata,Copepod_large,
7729,Paraeuchaeta elongata,Copepod_large,
7730,Paraeuchaeta elongata,Copepod_large,
7731,Paraeuchaeta elongata,Copepod_large,
7803,Paraeuchaeta elongata,Copepod_large,
7804,Paraeuchaeta elongata,Copepod_large,
7805,Paraeuchaeta elongata,Copepod_large,
7806,Paraeuchaeta elongata,Copepod_large,
7807,Paraeuchaeta elongata,Copepod_large,
7808,Paraeuchaeta elongata,Copepod_large,
7892,Paraeuchaeta elongata,Copepod_large,
7893,Paraeuchaeta elongata,Copepod_large,
7894,Paraeuchaeta elongata,Copepod_large,
7895,Paraeuchaeta elongata,Copepod_large,
7896,Paraeuchaeta elongata,Copepod_large,
7967,Paraeuchaeta elongata,Copepod_large,
7968,Paraeuchaeta elongata,Copepod_large,
7969,Paraeuchaeta elongata,Copepod_large,
7970,Paraeuchaeta elongata,Copepod_large,
8035,Paraeuchaeta elongata,Copepod_large,
8036,Paraeuchaeta elongata,Copepod_large,
8037,Paraeuchaeta elongata,Copepod_large,
8038,Paraeuchaeta elongata,Copepod_large,
8039,Paraeuchaeta elongata,Copepod_large,
8091,Paraeuchaeta elongata,Copepod_large,
8092,Paraeuchaeta elongata,Copepod_large,
8093,Paraeuchaeta elongata,Copepod_large,
8141,Paraeuchaeta elongata,Copepod_large,
8207,Paraeuchaeta elongata,Copepod_large,
8208,Paraeuchaeta elongata,Copepod_large,
8209,Paraeuchaeta elongata,Copepod_large,
8210,Paraeuchaeta elongata,Copepod_large,
8276,Paraeuchaeta elongata,Copepod_large,
8277,Paraeuchaeta elongata,Copepod_large,
8278,Paraeuchaeta elongata,Copepod_large,
8279,Paraeuchaeta elongata,Copepod_large,
8337,Paraeuchaeta elongata,Copepod_large,
8338,Paraeuchaeta elongata,Copepod_large,
8382,Paraeuchaeta elongata,Copepod_large,
8383,Paraeuchaeta elongata,Copepod_large,
8437,Paraeuchaeta elongata,Copepod_large,
8514,Paraeuchaeta elongata,Copepod_large,
8515,Paraeuchaeta elongata,Copepod_large,
8516,Paraeuchaeta elongata,Copepod_large,
8517,Paraeuchaeta elongata,Copepod_large,
8518,Paraeuchaeta elongata,Copepod_large,
8519,Paraeuchaeta elongata,Copepod_large,
8586,Paraeuchaeta elongata,Copepod_large,
8587,Paraeuchaeta elongata,Copepod_large,
8588,Paraeuchaeta elongata,Copepod_large,
8655,Paraeuchaeta elongata,Copepod_large,
8656,Paraeuchaeta elongata,Copepod_large,
8657,Paraeuchaeta elongata,Copepod_large,
8658,Paraeuchaeta elongata,Copepod_large,
8711,Paraeuchaeta elongata,Copepod_large,
8712,Paraeuchaeta elongata,Copepod_large,
8713,Paraeuchaeta elongata,Copepod_large,
8778,Paraeuchaeta elongata,Copepod_large,
8853,Paraeuchaeta elongata,Copepod_large,
8854,Paraeuchaeta elongata,Copepod_large,
8855,Paraeuchaeta elongata,Copepod_large,
8909,Paraeuchaeta elongata,Copepod_large,
8910,Paraeuchaeta elongata,Copepod_large,
8911,Paraeuchaeta elongata,Copepod_large,
8953,Paraeuchaeta elongata,Copepod_large,
9062,Paraeuchaeta elongata,Copepod_large,
9063,Paraeuchaeta elongata,Copepod_large,
9117,Paraeuchaeta elongata,Copepod_large,
9118,Paraeuchaeta elongata,Copepod_large,
9175,Paraeuchaeta elongata,Copepod_large,
9176,Paraeuchaeta elongata,Copepod_large,
9177,Paraeuchaeta elongata,Copepod_large,
9313,Paraeuchaeta elongata,Copepod_large,
9543,Paraeuchaeta elongata,Copepod_large,
9711,Paraeuchaeta elongata,Copepod_large,
9812,Paraeuchaeta elongata,Copepod_large,
9813,Paraeuchaeta elongata,Copepod_large,
9814,Paraeuchaeta elongata,Copepod_large,
9914,Paraeuchaeta elongata,Copepod_large,
9915,Paraeuchaeta elongata,Copepod_large,
10013,Paraeuchaeta elongata,Copepod_large,
10014,Paraeuchaeta elongata,Copepod_large,
10015,Paraeuchaeta elongata,Copepod_large,
10097,Paraeuchaeta elongata,Copepod_large,
10098,Paraeuchaeta elongata,Copepod_large,
10147,Paraeuchaeta elongata,Copepod_large,
10148,Paraeuchaeta elongata,Copepod_large,
10289,Paraeuchaeta elongata,Copepod_large,
10290,Paraeuchaeta elongata,Copepod_large,
10325,Paraeuchaeta elongata,Copepod_large,
10326,Paraeuchaeta elongata,Copepod_large,
10327,Paraeuchaeta elongata,Copepod_large,
10367,Paraeuchaeta elongata,Copepod_large,
10368,Paraeuchaeta elongata,Copepod_large,
10407,Paraeuchaeta elongata,Copepod_large,
10408,Paraeuchaeta elongata,Copepod_large,
10450,Paraeuchaeta elongata,Copepod_large,
10451,Paraeuchaeta elongata,Copepod_large,
10452,Paraeuchaeta elongata,Copepod_large,
10453,Paraeuchaeta elongata,Copepod_large,
10454,Paraeuchaeta elongata,Copepod_large,
10497,Paraeuchaeta elongata,Copepod_large,
10498,Paraeuchaeta elongata,Copepod_large,
10499,Paraeuchaeta elongata,Copepod_large,
10500,Paraeuchaeta elongata,Copepod_large,
10541,Paraeuchaeta elongata,Copepod_large,
10542,Paraeuchaeta elongata,Copepod_large,
10543,Paraeuchaeta elongata,Copepod_large,
10544,Paraeuchaeta elongata,Copepod_large,
10584,Paraeuchaeta elongata,Copepod_large,
10585,Paraeuchaeta elongata,Copepod_large,
10636,Paraeuchaeta elongata,Copepod_large,
10637,Paraeuchaeta elongata,Copepod_large,
10638,Paraeuchaeta elongata,Copepod_large,
10639,Paraeuchaeta elongata,Copepod_large,
10640,Paraeuchaeta elongata,Copepod_large,
10697,Paraeuchaeta elongata,Copepod_large,
10698,Paraeuchaeta elongata,Copepod_large,
10699,Paraeuchaeta elongata,Copepod_large,
10700,Paraeuchaeta elongata,Copepod_large,
10701,Paraeuchaeta elongata,Copepod_large,
10702,Paraeuchaeta elongata,Copepod_large,
10757,Paraeuchaeta elongata,Copepod_large,
10758,Paraeuchaeta elongata,Copepod_large,
10759,Paraeuchaeta elongata,Copepod_large,
10760,Paraeuchaeta elongata,Copepod_large,
10761,Paraeuchaeta elongata,Copepod_large,
10821,Paraeuchaeta elongata,Copepod_large,
10822,Paraeuchaeta elongata,Copepod_large,
10823,Paraeuchaeta elongata,Copepod_large,
10824,Paraeuchaeta elongata,Copepod_large,
10825,Paraeuchaeta elongata,Copepod_large,
10882,Paraeuchaeta elongata,Copepod_large,
10883,Paraeuchaeta elongata,Copepod_large,
10884,Paraeuchaeta elongata,Copepod_large,
10885,Paraeuchaeta elongata,Copepod_large,
10886,Paraeuchaeta elongata,Copepod_large,
10887,Paraeuchaeta elongata,Copepod_large,
10949,Paraeuchaeta elongata,Copepod_large,
10950,Paraeuchaeta elongata,Copepod_large,
10951,Paraeuchaeta elongata,Copepod_large,
10952,Paraeuchaeta elongata,Copepod_large,
10953,Paraeuchaeta elongata,Copepod_large,
10954,Paraeuchaeta elongata,Copepod_large,
11003,Paraeuchaeta elongata,Copepod_large,
11004,Paraeuchaeta elongata,Copepod_large,
11005,Paraeuchaeta elongata,Copepod_large,
11063,Paraeuchaeta elongata,Copepod_large,
11064,Paraeuchaeta elongata,Copepod_large,
11065,Paraeuchaeta elongata,Copepod_large,
11066,Paraeuchaeta elongata,Copepod_large,
11113,Paraeuchaeta elongata,Copepod_large,
11114,Paraeuchaeta elongata,Copepod_large,
11115,Paraeuchaeta elongata,Copepod_large,
11116,Paraeuchaeta elongata,Copepod_large,
11117,Paraeuchaeta elongata,Copepod_large,
11167,Paraeuchaeta elongata,Copepod_large,
11168,Paraeuchaeta elongata,Copepod_large,
11169,Paraeuchaeta elongata,Copepod_large,
11170,Paraeuchaeta elongata,Copepod_large,
11171,Paraeuchaeta elongata,Copepod_large,
11225,Paraeuchaeta elongata,Copepod_large,
11226,Paraeuchaeta elongata,Copepod_large,
11227,Paraeuchaeta elongata,Copepod_large,
11228,Paraeuchaeta elongata,Copepod_large,
11229,Paraeuchaeta elongata,Copepod_large,
11289,Paraeuchaeta elongata,Copepod_large,
11290,Paraeuchaeta elongata,Copepod_large,
11291,Paraeuchaeta elongata,Copepod_large,
11292,Paraeuchaeta elongata,Copepod_large,
11330,Paraeuchaeta elongata,Copepod_large,
11331,Paraeuchaeta elongata,Copepod_large,
11332,Paraeuchaeta elongata,Copepod_large,
11333,Paraeuchaeta elongata,Copepod_large,
11334,Paraeuchaeta elongata,Copepod_large,
11386,Paraeuchaeta elongata,Copepod_large,
11387,Paraeuchaeta elongata,Copepod_large,
11388,Paraeuchaeta elongata,Copepod_large,
11389,Paraeuchaeta elongata,Copepod_large,
