ROW,STAGE_NAME,STAGE_NAME_EcoDAAT,SEX_NAME
16283,Cyprid,CYPRIS,
16284,NA,,
16285,NA,,
16286,C5,C - 5 (COPEPODITE V),
16287,C6 AF,ADULT,FEMALE
16288,C3,C - 3 (COPEPODITE III),
16289,C4,C - 4 (COPEPODITE IV),
16290,C6 AF,ADULT,FEMALE
16291,C4,C - 4 (COPEPODITE IV),
16292,C5,C - 5 (COPEPODITE V),
16293,C6 AF,ADULT,FEMALE
16294,C5,C - 5 (COPEPODITE V),
16295,C6 AF,ADULT,FEMALE
16296,C5,C - 5 (COPEPODITE V),
16297,C5,C - 5 (COPEPODITE V),
16298,C6 AF,ADULT,FEMALE
16299,C5,C - 5 (COPEPODITE V),
16300,C3,C - 3 (COPEPODITE III),
16301,C4,C - 4 (COPEPODITE IV),
16302,C5,C - 5 (COPEPODITE V),
16303,C6 AF,ADULT,FEMALE
16304,C6 AM,ADULT,MALE
16305,C2,C - 2 (COPEPODITE II),
16306,C3,C - 3 (COPEPODITE III),
16307,C4,C - 4 (COPEPODITE IV),
16308,C5,C - 5 (COPEPODITE V),
16309,C6 AF,ADULT,FEMALE
16310,C4,C - 4 (COPEPODITE IV),
16311,C5,C - 5 (COPEPODITE V),
16312,C6 AF,ADULT,FEMALE
16313,C5,C - 5 (COPEPODITE V),
16314,C6 AF,ADULT,FEMALE
16315,C6 AM,ADULT,MALE
16316,C5,C - 5 (COPEPODITE V),
16317,C6 AF,ADULT,FEMALE
16318,C6 AM,ADULT,MALE
16319,C6 AF,ADULT,FEMALE
16320,C6 AF,ADULT,FEMALE
16321,C6 AM,ADULT,MALE
16322,NA,,
16323,NA,,
16324,NA,,
16325,NA,,
16326,NA,,
16327,NA,,
16328,NA,,
16329,NA,,
16330,NA,,
16331,Zoea,ZOEA,
16332,Furcilia,FURCILIA,
16333,Juvenile,JUVENILE,
16334,Cyprid,CYPRIS,
16335,Juvenile,JUVENILE,
16336,NA,,
16337,NA,,
16338,C6 AF,ADULT,FEMALE
16339,C3,C - 3 (COPEPODITE III),
16340,C4,C - 4 (COPEPODITE IV),
16341,C5,C - 5 (COPEPODITE V),
16342,C6 AF,ADULT,FEMALE
16343,C6 AF,ADULT,FEMALE
16344,C3,C - 3 (COPEPODITE III),
16345,C4,C - 4 (COPEPODITE IV),
16346,C5,C - 5 (COPEPODITE V),
16347,C6 AF,ADULT,FEMALE
16348,C6 AM,ADULT,MALE
16349,C4,C - 4 (COPEPODITE IV),
16350,C5,C - 5 (COPEPODITE V),
16351,C6 AF,ADULT,FEMALE
16352,C5,C - 5 (COPEPODITE V),
16353,C5,C - 5 (COPEPODITE V),
16354,C3,C - 3 (COPEPODITE III),
16355,C4,C - 4 (COPEPODITE IV),
16356,C5,C - 5 (COPEPODITE V),
16357,C6 AF,ADULT,FEMALE
16358,C6 AM,ADULT,MALE
16359,C6 AM,ADULT,MALE
16360,C2,C - 2 (COPEPODITE II),
16361,C3,C - 3 (COPEPODITE III),
16362,C4,C - 4 (COPEPODITE IV),
16363,C5,C - 5 (COPEPODITE V),
16364,C6 AF,ADULT,FEMALE
16365,C5,C - 5 (COPEPODITE V),
16366,C5,C - 5 (COPEPODITE V),
16367,C6 AF,ADULT,FEMALE
16368,C6 AM,ADULT,MALE
16369,C6 AF,ADULT,FEMALE
16370,C6 AM,ADULT,MALE
16371,C6 AF,ADULT,FEMALE
16372,C6 AF,ADULT,FEMALE
16373,C6 AF,ADULT,FEMALE
16374,NA,,
16375,NA,,
16376,NA,,
16377,NA,,
16378,NA,,
16379,NA,,
16380,NA,,
16381,Zoea,ZOEA,
16382,Furcilia,FURCILIA,
16383,Juvenile,JUVENILE,
16384,Juvenile,JUVENILE,
16385,Juvenile,JUVENILE,
16386,NA,,
16387,Cyprid,CYPRIS,
16388,NA,,
16389,C4,C - 4 (COPEPODITE IV),
16390,C6 AF,ADULT,FEMALE
16391,C6 AF,ADULT,FEMALE
16392,C3,C - 3 (COPEPODITE III),
16393,C4,C - 4 (COPEPODITE IV),
16394,C5,C - 5 (COPEPODITE V),
16395,C6 AF,ADULT,FEMALE
16396,C6 AF,ADULT,FEMALE
16397,C3,C - 3 (COPEPODITE III),
16398,C4,C - 4 (COPEPODITE IV),
16399,C5,C - 5 (COPEPODITE V),
16400,C6 AF,ADULT,FEMALE
16401,C5,C - 5 (COPEPODITE V),
16402,C6 AF,ADULT,FEMALE
16403,C5,C - 5 (COPEPODITE V),
16404,C4,C - 4 (COPEPODITE IV),
16405,C5,C - 5 (COPEPODITE V),
16406,C5,C - 5 (COPEPODITE V),
16407,C3,C - 3 (COPEPODITE III),
16408,C4,C - 4 (COPEPODITE IV),
16409,C5,C - 5 (COPEPODITE V),
16410,C6 AF,ADULT,FEMALE
16411,C6 AM,ADULT,MALE
16412,C4,C - 4 (COPEPODITE IV),
16413,C5,C - 5 (COPEPODITE V),
16414,C4,C - 4 (COPEPODITE IV),
16415,C5,C - 5 (COPEPODITE V),
16416,C6 AF,ADULT,FEMALE
16417,C5,C - 5 (COPEPODITE V),
16418,C6 AF,ADULT,FEMALE
16419,C6 AM,ADULT,MALE
16420,C5,C - 5 (COPEPODITE V),
16421,C6 AF,ADULT,FEMALE
16422,C6 AM,ADULT,MALE
16423,C6 AF,ADULT,FEMALE
16424,NA,,
16425,NA,,
16426,NA,,
16427,NA,,
16428,NA,,
16429,NA,,
16430,NA,,
16431,NA,,
16432,NA,,
16433,NA,,
16434,NA,,
16435,Zoea,ZOEA,
16436,Furcilia,FURCILIA,
16437,Juvenile,JUVENILE,
16438,Juvenile,JUVENILE,
16439,Juvenile,JUVENILE,
16440,Cyprid,CYPRIS,
16441,NA,,
16442,NA,,
16443,Tail,,
16444,NA,,
16445,Juvenile,JUVENILE,
16446,C6 AF,ADULT,FEMALE
16447,C4,C - 4 (COPEPODITE IV),
16448,C5,C - 5 (COPEPODITE V),
16449,C6 AF,ADULT,FEMALE
16450,C6 AF,ADULT,FEMALE
16451,C3,C - 3 (COPEPODITE III),
16452,C4,C - 4 (COPEPODITE IV),
16453,C5,C - 5 (COPEPODITE V),
16454,C6 AF,ADULT,FEMALE
16455,C6 AM,ADULT,MALE
16456,C5,C - 5 (COPEPODITE V),
16457,C5,C - 5 (COPEPODITE V),
16458,C6 AF,ADULT,FEMALE
16459,C4,C - 4 (COPEPODITE IV),
16460,C5,C - 5 (COPEPODITE V),
16461,C6 AF,ADULT,FEMALE
16462,C6 AM,ADULT,MALE
16463,C2,C - 2 (COPEPODITE II),
16464,C3,C - 3 (COPEPODITE III),
16465,C4,C - 4 (COPEPODITE IV),
16466,C5,C - 5 (COPEPODITE V),
16467,C5,C - 5 (COPEPODITE V),
16468,C6 AF,ADULT,FEMALE
16469,C5,C - 5 (COPEPODITE V),
16470,C6 AF,ADULT,FEMALE
16471,C6 AF,ADULT,FEMALE
16472,C6 AM,ADULT,MALE
16473,C6 AF,ADULT,FEMALE
16474,NA,,
16475,NA,,
16476,NA,,
16477,NA,,
16478,NA,,
16479,NA,,
16480,NA,,
16481,NA,,
16482,NA,,
16483,NA,,
16484,NA,,
16485,NA,,
16486,NA,,
16487,Zoea,ZOEA,
16488,Zoea,ZOEA,
16489,Furcilia,FURCILIA,
16490,Juvenile,JUVENILE,
16491,Juvenile,JUVENILE,
16492,Juvenile,JUVENILE,
16493,Juvenile,JUVENILE,
16494,NA,,
16495,NA,,
16496,NA,,
16497,Tail,,
16498,NA,,
16499,Juvenile,JUVENILE,
16500,Juvenile,JUVENILE,
16501,C4,C - 4 (COPEPODITE IV),
16502,C3,C - 3 (COPEPODITE III),
16503,C4,C - 4 (COPEPODITE IV),
16504,C5,C - 5 (COPEPODITE V),
16505,C6 AF,ADULT,FEMALE
16506,C5,C - 5 (COPEPODITE V),
16507,C6 AF,ADULT,FEMALE
16508,C6 AM,ADULT,MALE
16509,C5,C - 5 (COPEPODITE V),
16510,C5,C - 5 (COPEPODITE V),
16511,C6 AF,ADULT,FEMALE
16512,C4,C - 4 (COPEPODITE IV),
16513,C6 AF,ADULT,FEMALE
16514,C6 AM,ADULT,MALE
16515,C2,C - 2 (COPEPODITE II),
16516,C3,C - 3 (COPEPODITE III),
16517,C5,C - 5 (COPEPODITE V),
16518,C4,C - 4 (COPEPODITE IV),
16519,C5,C - 5 (COPEPODITE V),
16520,C5,C - 5 (COPEPODITE V),
16521,C6 AF,ADULT,FEMALE
16522,C6 AM,ADULT,MALE
16523,C6 AF,ADULT,FEMALE
16524,C6 AM,ADULT,MALE
16525,C3,C - 3 (COPEPODITE III),
16526,C5,C - 5 (COPEPODITE V),
16527,C6 AF,ADULT,FEMALE
16528,C6 AM,ADULT,MALE
16529,NA,,
16530,NA,,
16531,NA,,
16532,NA,,
16533,NA,,
16534,NA,,
16535,NA,,
16536,NA,,
16537,NA,,
16538,NA,,
16539,NA,,
16540,NA,,
16541,Zoea,ZOEA,
16542,Zoea,ZOEA,
16543,Furcilia,FURCILIA,
16544,Juvenile,JUVENILE,
16545,Juvenile,JUVENILE,
16546,Juvenile,JUVENILE,
16547,Juvenile,JUVENILE,
16548,Juvenile,JUVENILE,
16549,NA,,
16550,Nauplius,NAUPLIUS,
16551,NA,,
16552,NA,,
16553,NA,,
16554,NA,,
16555,Tail,,
16556,NA,,
16557,Juvenile,JUVENILE,
16558,AM,ADULT,MALE
16559,AM,ADULT,MALE
16560,C6 AF,ADULT,FEMALE
16561,C3,C - 3 (COPEPODITE III),
16562,C4,C - 4 (COPEPODITE IV),
16563,C5,C - 5 (COPEPODITE V),
16564,C6 AF,ADULT,FEMALE
16565,C5,C - 5 (COPEPODITE V),
16566,C6 AF,ADULT,FEMALE
16567,C6 AM,ADULT,MALE
16568,C5,C - 5 (COPEPODITE V),
16569,C5,C - 5 (COPEPODITE V),
16570,C5,C - 5 (COPEPODITE V),
16571,C6 AF,ADULT,FEMALE
16572,C6 AF,ADULT,FEMALE
16573,C6 AM,ADULT,MALE
16574,C4,C - 4 (COPEPODITE IV),
16575,C5,C - 5 (COPEPODITE V),
16576,C6 AF,ADULT,FEMALE
16577,C5,C - 5 (COPEPODITE V),
16578,C5,C - 5 (COPEPODITE V),
16579,C6 AF,ADULT,FEMALE
16580,C6 AF,ADULT,FEMALE
16581,C6 AM,ADULT,MALE
16582,NA,,
16583,NA,,
16584,NA,,
16585,NA,,
16586,NA,,
16587,NA,,
16588,NA,,
16589,NA,,
16590,NA,,
16591,NA,,
16592,NA,,
16593,NA,,
16594,NA,,
16595,Zoea,ZOEA,
16596,Zoea,ZOEA,
16597,Furcilia,FURCILIA,
16598,Juvenile,JUVENILE,
16599,Juvenile,JUVENILE,
16600,Juvenile,JUVENILE,
16601,Juvenile,JUVENILE,
16602,NA,,
16603,NA,,
16604,NA,,
16605,NA,,
16606,NA,,
16607,NA,,
16608,Juvenile,JUVENILE,
16609,AM,ADULT,MALE
16610,Juvenile,JUVENILE,
16611,Juvenile,JUVENILE,
16612,C1,C - 1 (COPEPODITE I),
16613,C2,C - 2 (COPEPODITE II),
16614,C3,C - 3 (COPEPODITE III),
16615,C4,C - 4 (COPEPODITE IV),
16616,C5,C - 5 (COPEPODITE V),
16617,C5,C - 5 (COPEPODITE V),
16618,C6 AF,ADULT,FEMALE
16619,C6 AM,ADULT,MALE
16620,C1,C - 1 (COPEPODITE I),
16621,C2,C - 2 (COPEPODITE II),
16622,C3,C - 3 (COPEPODITE III),
16623,C4,C - 4 (COPEPODITE IV),
16624,C5,C - 5 (COPEPODITE V),
16625,C6 AF,ADULT,FEMALE
16626,C2,C - 2 (COPEPODITE II),
16627,C3,C - 3 (COPEPODITE III),
16628,C4,C - 4 (COPEPODITE IV),
16629,C5,C - 5 (COPEPODITE V),
16630,C6 AF,ADULT,FEMALE
16631,C6 AF,ADULT,FEMALE
16632,C2,C - 2 (COPEPODITE II),
16633,C3,C - 3 (COPEPODITE III),
16634,C4,C - 4 (COPEPODITE IV),
16635,C5,C - 5 (COPEPODITE V),
16636,C6 AF,ADULT,FEMALE
16637,C6 AM,ADULT,MALE
16638,C6 AF,ADULT,FEMALE
16639,C3,C - 3 (COPEPODITE III),
16640,C4,C - 4 (COPEPODITE IV),
16641,C5,C - 5 (COPEPODITE V),
16642,C6 AF,ADULT,FEMALE
16643,C6 AM,ADULT,MALE
16644,C1,C - 1 (COPEPODITE I),
16645,C2,C - 2 (COPEPODITE II),
16646,C3,C - 3 (COPEPODITE III),
16647,C4,C - 4 (COPEPODITE IV),
16648,C5,C - 5 (COPEPODITE V),
16649,C6 AF,ADULT,FEMALE
16650,C6 AM,ADULT,MALE
16651,C6 AF,ADULT,FEMALE
16652,C6 AF,ADULT,FEMALE
16653,C3,C - 3 (COPEPODITE III),
16654,C4,C - 4 (COPEPODITE IV),
16655,C5,C - 5 (COPEPODITE V),
16656,C5,C - 5 (COPEPODITE V),
16657,C1,C - 1 (COPEPODITE I),
16658,C2,C - 2 (COPEPODITE II),
16659,C3,C - 3 (COPEPODITE III),
16660,C4,C - 4 (COPEPODITE IV),
16661,C5,C - 5 (COPEPODITE V),
16662,C6 AF,ADULT,FEMALE
16663,C1-5,C-1 TO C-5,
16664,C6 AF,ADULT,FEMALE
16665,C6 AM,ADULT,MALE
16666,C1-5,C-1 TO C-5,
16667,C6 AF,ADULT,FEMALE
16668,C1-5,C-1 TO C-5,
16669,C6 AF,ADULT,FEMALE
16670,C6 AM,ADULT,MALE
16671,C2,C - 2 (COPEPODITE II),
16672,C6 AF,ADULT,FEMALE
16673,C3,C - 3 (COPEPODITE III),
16674,C5,C - 5 (COPEPODITE V),
16675,C6 AF,ADULT,FEMALE
16676,NA,,
16677,NA,,
16678,NA,,
16679,NA,,
16680,NA,,
16681,NA,,
16682,NA,,
16683,NA,,
16684,NA,,
16685,Zoea,ZOEA,
16686,Zoea,ZOEA,
16687,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
16688,Juvenile,JUVENILE,
16689,Juvenile,JUVENILE,
16690,Nauplius,NAUPLIUS,
16691,Cyprid,CYPRIS,
16692,NA,,
16693,NA,,
16694,NA,,
16695,NA,,
16696,NA,,
16697,NA,,
16698,NA,,
16699,C1,C - 1 (COPEPODITE I),
16700,C2,C - 2 (COPEPODITE II),
16701,C3,C - 3 (COPEPODITE III),
16702,C4,C - 4 (COPEPODITE IV),
16703,C5,C - 5 (COPEPODITE V),
16704,C5,C - 5 (COPEPODITE V),
16705,C6 AF,ADULT,FEMALE
16706,C6 AM,ADULT,MALE
16707,C3,C - 3 (COPEPODITE III),
16708,C4,C - 4 (COPEPODITE IV),
16709,C5,C - 5 (COPEPODITE V),
16710,C6 AF,ADULT,FEMALE
16711,C6 AM,ADULT,MALE
16712,C3,C - 3 (COPEPODITE III),
16713,C4,C - 4 (COPEPODITE IV),
16714,C5,C - 5 (COPEPODITE V),
16715,C4,C - 4 (COPEPODITE IV),
16716,C5,C - 5 (COPEPODITE V),
16717,C3,C - 3 (COPEPODITE III),
16718,C4,C - 4 (COPEPODITE IV),
16719,C5,C - 5 (COPEPODITE V),
16720,C6 AF,ADULT,FEMALE
16721,C6 AM,ADULT,MALE
16722,C1,C - 1 (COPEPODITE I),
16723,C2,C - 2 (COPEPODITE II),
16724,C3,C - 3 (COPEPODITE III),
16725,C4,C - 4 (COPEPODITE IV),
16726,C5,C - 5 (COPEPODITE V),
16727,C6 AM,ADULT,MALE
16728,C6 AF,ADULT,FEMALE
16729,C6 AF,ADULT,FEMALE
16730,C3,C - 3 (COPEPODITE III),
16731,C4,C - 4 (COPEPODITE IV),
16732,C5,C - 5 (COPEPODITE V),
16733,C6 AF,ADULT,FEMALE
16734,C1,C - 1 (COPEPODITE I),
16735,C2,C - 2 (COPEPODITE II),
16736,C3,C - 3 (COPEPODITE III),
16737,C4,C - 4 (COPEPODITE IV),
16738,C5,C - 5 (COPEPODITE V),
16739,C6 AF,ADULT,FEMALE
16740,C1-5,C-1 TO C-5,
16741,C6 AF,ADULT,FEMALE
16742,C6 AM,ADULT,MALE
16743,C1-5,C-1 TO C-5,
16744,C6 AF,ADULT,FEMALE
16745,C4,C - 4 (COPEPODITE IV),
16746,C5,C - 5 (COPEPODITE V),
16747,C6 AF,ADULT,FEMALE
16748,NA,,
16749,Mat. Stg. II,,
16750,Mat. Stg. III,,
16751,Mat. Stg. IV,,
16752,Mat. Stg. II,,
16753,NA,,
16754,NA,,
16755,NA,,
16756,NA,,
16757,NA,,
16758,Zoea,ZOEA,
16759,Zoea,ZOEA,
16760,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
16761,Furcilia,FURCILIA,
16762,Cyprid,CYPRIS,
16763,NA,,
16764,NA,,
16765,Nurse,,
16766,C1,C - 1 (COPEPODITE I),
16767,C2,C - 2 (COPEPODITE II),
16768,C3,C - 3 (COPEPODITE III),
16769,C4,C - 4 (COPEPODITE IV),
16770,C5,C - 5 (COPEPODITE V),
16771,C6 AF,ADULT,FEMALE
16772,C6 AM,ADULT,MALE
16773,C3,C - 3 (COPEPODITE III),
16774,C5,C - 5 (COPEPODITE V),
16775,C6 AF,ADULT,FEMALE
16776,C6 AM,ADULT,MALE
16777,C6 AF,ADULT,FEMALE
16778,C6 AM,ADULT,MALE
16779,C3,C - 3 (COPEPODITE III),
16780,C4,C - 4 (COPEPODITE IV),
16781,C5,C - 5 (COPEPODITE V),
16782,C5,C - 5 (COPEPODITE V),
16783,C6 AF,ADULT,FEMALE
16784,C3,C - 3 (COPEPODITE III),
16785,C4,C - 4 (COPEPODITE IV),
16786,C5,C - 5 (COPEPODITE V),
16787,C6 AF,ADULT,FEMALE
16788,C1,C - 1 (COPEPODITE I),
16789,C2,C - 2 (COPEPODITE II),
16790,C3,C - 3 (COPEPODITE III),
16791,C4,C - 4 (COPEPODITE IV),
16792,C5,C - 5 (COPEPODITE V),
16793,C6 AM,ADULT,MALE
16794,C6 AF,ADULT,FEMALE
16795,C6 AF,ADULT,FEMALE
16796,C3,C - 3 (COPEPODITE III),
16797,C4,C - 4 (COPEPODITE IV),
16798,C5,C - 5 (COPEPODITE V),
16799,C6 AF,ADULT,FEMALE
16800,C1,C - 1 (COPEPODITE I),
16801,C2,C - 2 (COPEPODITE II),
16802,C3,C - 3 (COPEPODITE III),
16803,C6 AF,ADULT,FEMALE
16804,C1-5,C-1 TO C-5,
16805,C6 AF,ADULT,FEMALE
16806,C6 AM,ADULT,MALE
16807,C1-5,C-1 TO C-5,
16808,C6 AF,ADULT,FEMALE
16809,C4,C - 4 (COPEPODITE IV),
16810,C5,C - 5 (COPEPODITE V),
16811,C6 AF,ADULT,FEMALE
16812,NA,,
16813,NA,,
16814,NA,,
16815,NA,,
16816,NA,,
16817,NA,,
16818,NA,,
16819,NA,,
16820,NA,,
16821,NA,,
16822,C1,C - 1 (COPEPODITE I),
16823,C2,C - 2 (COPEPODITE II),
16824,C3,C - 3 (COPEPODITE III),
16825,C4,C - 4 (COPEPODITE IV),
16826,C5,C - 5 (COPEPODITE V),
16827,C6 AF,ADULT,FEMALE
16828,C6 AM,ADULT,MALE
16829,C4,C - 4 (COPEPODITE IV),
16830,C5,C - 5 (COPEPODITE V),
16831,C6 AF,ADULT,FEMALE
16832,C6 AM,ADULT,MALE
16833,C6 AF,ADULT,FEMALE
16834,C6 AM,ADULT,MALE
16835,C2,C - 2 (COPEPODITE II),
16836,C3,C - 3 (COPEPODITE III),
16837,C4,C - 4 (COPEPODITE IV),
16838,C5,C - 5 (COPEPODITE V),
16839,C5,C - 5 (COPEPODITE V),
16840,C6 AM,ADULT,MALE
16841,C3,C - 3 (COPEPODITE III),
16842,C4,C - 4 (COPEPODITE IV),
16843,C5,C - 5 (COPEPODITE V),
16844,C6 AF,ADULT,FEMALE
16845,C6 AM,ADULT,MALE
16846,C1,C - 1 (COPEPODITE I),
16847,C2,C - 2 (COPEPODITE II),
16848,C3,C - 3 (COPEPODITE III),
16849,C4,C - 4 (COPEPODITE IV),
16850,C5,C - 5 (COPEPODITE V),
16851,C6 AM,ADULT,MALE
16852,C6 AF,ADULT,FEMALE
16853,C6 AF,ADULT,FEMALE
16854,C3,C - 3 (COPEPODITE III),
16855,C4,C - 4 (COPEPODITE IV),
16856,C5,C - 5 (COPEPODITE V),
16857,C1,C - 1 (COPEPODITE I),
16858,C2,C - 2 (COPEPODITE II),
16859,C3,C - 3 (COPEPODITE III),
16860,C4,C - 4 (COPEPODITE IV),
16861,C1-5,C-1 TO C-5,
16862,C6 AF,ADULT,FEMALE
16863,C6 AM,ADULT,MALE
16864,C1-5,C-1 TO C-5,
16865,C6 AF,ADULT,FEMALE
16866,C6 AM,ADULT,MALE
16867,C1-5,C-1 TO C-5,
16868,C3,C - 3 (COPEPODITE III),
16869,C4,C - 4 (COPEPODITE IV),
16870,C5,C - 5 (COPEPODITE V),
16871,Mat. Stg. II,,
16872,Mat. Stg. IV,,
16873,Mat. Stg. II,,
16874,Mat. Stg. II,,
16875,Mat. Stg. II,,
16876,NA,,
16877,NA,,
16878,NA,,
16879,NA,,
16880,NA,,
16881,NA,,
16882,NA,,
16883,NA,,
16884,C1,C - 1 (COPEPODITE I),
16885,C2,C - 2 (COPEPODITE II),
16886,C3,C - 3 (COPEPODITE III),
16887,C5,C - 5 (COPEPODITE V),
16888,C6 AF,ADULT,FEMALE
16889,C6 AM,ADULT,MALE
16890,C3,C - 3 (COPEPODITE III),
16891,C5,C - 5 (COPEPODITE V),
16892,C6 AF,ADULT,FEMALE
16893,C6 AM,ADULT,MALE
16894,C4,C - 4 (COPEPODITE IV),
16895,C5,C - 5 (COPEPODITE V),
16896,C6 AM,ADULT,MALE
16897,C2,C - 2 (COPEPODITE II),
16898,C3,C - 3 (COPEPODITE III),
16899,C4,C - 4 (COPEPODITE IV),
16900,C5,C - 5 (COPEPODITE V),
16901,C4,C - 4 (COPEPODITE IV),
16902,C5,C - 5 (COPEPODITE V),
16903,C5,C - 5 (COPEPODITE V),
16904,C3,C - 3 (COPEPODITE III),
16905,C4,C - 4 (COPEPODITE IV),
16906,C5,C - 5 (COPEPODITE V),
16907,C6 AF,ADULT,FEMALE
16908,C1,C - 1 (COPEPODITE I),
16909,C2,C - 2 (COPEPODITE II),
16910,C3,C - 3 (COPEPODITE III),
16911,C4,C - 4 (COPEPODITE IV),
16912,C5,C - 5 (COPEPODITE V),
16913,C6 AM,ADULT,MALE
16914,C6 AF,ADULT,FEMALE
16915,C6 AF,ADULT,FEMALE
16916,C2,C - 2 (COPEPODITE II),
16917,C3,C - 3 (COPEPODITE III),
16918,C4,C - 4 (COPEPODITE IV),
16919,C5,C - 5 (COPEPODITE V),
16920,C1,C - 1 (COPEPODITE I),
16921,C2,C - 2 (COPEPODITE II),
16922,C3,C - 3 (COPEPODITE III),
16923,C1-5,C-1 TO C-5,
16924,C6 AF,ADULT,FEMALE
16925,C6 AM,ADULT,MALE
16926,C1-5,C-1 TO C-5,
16927,C6 AF,ADULT,FEMALE
16928,C1-5,C-1 TO C-5,
16929,C6 AF,ADULT,FEMALE
16930,C3,C - 3 (COPEPODITE III),
16931,C4,C - 4 (COPEPODITE IV),
16932,C5,C - 5 (COPEPODITE V),
16933,C6 AF,ADULT,FEMALE
16934,NA,,
16935,NA,,
16936,NA,,
16937,NA,,
16938,NA,,
16939,NA,,
16940,Zoea,ZOEA,
16941,Furcilia,FURCILIA,
16942,NA,,
16943,NA,,
16944,NA,,
16945,Nauplius,NAUPLIUS,
16946,C6 AF,ADULT,FEMALE
16947,C6 AM,ADULT,MALE
16948,C2,C - 2 (COPEPODITE II),
16949,C3,C - 3 (COPEPODITE III),
16950,C5,C - 5 (COPEPODITE V),
16951,C6 AF,ADULT,FEMALE
16952,C6 AM,ADULT,MALE
16953,C1,C - 1 (COPEPODITE I),
16954,C1,C - 1 (COPEPODITE I),
16955,C2,C - 2 (COPEPODITE II),
16956,C3,C - 3 (COPEPODITE III),
16957,C4,C - 4 (COPEPODITE IV),
16958,C5,C - 5 (COPEPODITE V),
16959,C3,C - 3 (COPEPODITE III),
16960,C4,C - 4 (COPEPODITE IV),
16961,C5,C - 5 (COPEPODITE V),
16962,C5,C - 5 (COPEPODITE V),
16963,C6 AF,ADULT,FEMALE
16964,C3,C - 3 (COPEPODITE III),
16965,C4,C - 4 (COPEPODITE IV),
16966,C5,C - 5 (COPEPODITE V),
16967,C1,C - 1 (COPEPODITE I),
16968,C2,C - 2 (COPEPODITE II),
16969,C3,C - 3 (COPEPODITE III),
16970,C4,C - 4 (COPEPODITE IV),
16971,C5,C - 5 (COPEPODITE V),
16972,C6 AM,ADULT,MALE
16973,C6 AF,ADULT,FEMALE
16974,C6 AF,ADULT,FEMALE
16975,C1,C - 1 (COPEPODITE I),
16976,C2,C - 2 (COPEPODITE II),
16977,C3,C - 3 (COPEPODITE III),
16978,C4,C - 4 (COPEPODITE IV),
16979,C5,C - 5 (COPEPODITE V),
16980,C6 AF,ADULT,FEMALE
16981,C1,C - 1 (COPEPODITE I),
16982,C2,C - 2 (COPEPODITE II),
16983,C4,C - 4 (COPEPODITE IV),
16984,C1-5,C-1 TO C-5,
16985,C6 AF,ADULT,FEMALE
16986,C1-5,C-1 TO C-5,
16987,C6 AF,ADULT,FEMALE
16988,C1-5,C-1 TO C-5,
16989,C6 AF,ADULT,FEMALE
16990,C6 AM,ADULT,MALE
16991,C2,C - 2 (COPEPODITE II),
16992,C3,C - 3 (COPEPODITE III),
16993,NA,,
16994,C6 AF,ADULT,FEMALE
16995,NA,,
16996,Mat. Stg. II,,
16997,Mat. Stg. II,,
16998,NA,,
16999,Mat. Stg. II,,
17000,Mat. Stg. II,,
17001,NA,,
17002,NA,,
17003,NA,,
17004,NA,,
17005,NA,,
17006,NA,,
17007,NA,,
17008,NA,,
17009,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
17010,Furcilia,FURCILIA,
17011,NA,,
17012,NA,,
17013,NA,,
17014,NA,,
17015,Nurse,,
17016,Nauplius,NAUPLIUS,
17017,C5,C - 5 (COPEPODITE V),
17018,C6 AF,ADULT,FEMALE
17019,C6 AM,ADULT,MALE
17020,C1,C - 1 (COPEPODITE I),
17021,C3,C - 3 (COPEPODITE III),
17022,C4,C - 4 (COPEPODITE IV),
17023,C5,C - 5 (COPEPODITE V),
17024,C6 AF,ADULT,FEMALE
17025,C6 AM,ADULT,MALE
17026,C1,C - 1 (COPEPODITE I),
17027,C1,C - 1 (COPEPODITE I),
17028,C2,C - 2 (COPEPODITE II),
17029,C3,C - 3 (COPEPODITE III),
17030,C4,C - 4 (COPEPODITE IV),
17031,C5,C - 5 (COPEPODITE V),
17032,C3,C - 3 (COPEPODITE III),
17033,C4,C - 4 (COPEPODITE IV),
17034,C5,C - 5 (COPEPODITE V),
17035,C3,C - 3 (COPEPODITE III),
17036,C4,C - 4 (COPEPODITE IV),
17037,C6 AF,ADULT,FEMALE
17038,C1,C - 1 (COPEPODITE I),
17039,C2,C - 2 (COPEPODITE II),
17040,C3,C - 3 (COPEPODITE III),
17041,C4,C - 4 (COPEPODITE IV),
17042,C5,C - 5 (COPEPODITE V),
17043,C6 AM,ADULT,MALE
17044,C6 AF,ADULT,FEMALE
17045,C6 AF,ADULT,FEMALE
17046,C3,C - 3 (COPEPODITE III),
17047,C4,C - 4 (COPEPODITE IV),
17048,C5,C - 5 (COPEPODITE V),
17049,C2,C - 2 (COPEPODITE II),
17050,C2,C - 2 (COPEPODITE II),
17051,C3,C - 3 (COPEPODITE III),
17052,C1,C - 1 (COPEPODITE I),
17053,C3,C - 3 (COPEPODITE III),
17054,C4,C - 4 (COPEPODITE IV),
17055,C6 AF,ADULT,FEMALE
17056,C1-5,C-1 TO C-5,
17057,C6 AF,ADULT,FEMALE
17058,C1-5,C-1 TO C-5,
